"ID","Category","Question","Answer","Status","ResponseTimeMs","Timestamp","ErrorMessage"
"886","تقييم","كيف يتم اعتماد تقييم الأداء من المدير المقيم؟","يتم اعتماد تقييم الأداء الوظيفي من المدير المقيم كالتالي:

عند دخول المدير المقيم على النظام، يظهر اسمه وتاريخ ووقت الاعتماد تلقائياً عند اتخاذ إجراء الاعتماد.
بعد اعتماد التقييم، تتغير حالة التقييم إلى ""معتمد من المدير المقيم"".
يُرسل النظام رسالة نصية وبريد إلكتروني للمدير الأعلى تفيد بأن التقييم تم اعتماده من المدير المقيم وهو جاهز للاعتماد النهائي.
في جميع مراحل الاعتماد أو إلغائه، تظهر في أعلى أو أسفل الصفحة أزرار تسهل التنقل مثل: الموظف السابق، الموظف التالي، إدخال رقم موظف لعرض تقييمه، والعودة لشاشة تقييم الأداء.

بعد اعتماد المدير المقيم، ينتقل التقييم لاعتماد المدير الأعلى، ثم لاعتماد الموارد البشرية كما هو موضح في النظام.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7994","2026-03-20T03:21:37.291Z",""
"887","تقييم","كيف يتم اعتماد تقييم الأداء من المدير المعتمد؟","يتم اعتماد تقييم الأداء الوظيفي من المدير المعتمد بعد أن يقوم المدير المقيم باعتماد التقييم أولاً. يعرض النظام تلقائياً اسم المدير المعتمد وتاريخ ووقت الاعتماد، وبعد ذلك يتم إرسال رسالة نصية وبريد إلكتروني لكل من الموظف ومدير تنمية الموارد البشرية تفيد باعتماد المدير المعتمد وجاهزية التقييم لاعتماد إدارة تنمية الموارد البشرية. في جميع مراحل الاعتماد أو إلغائه، تظهر أدوات تسهل تنقل المدير بين تقييمات الموظفين الذين لديه صلاحية اعتماد تقييماتهم.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7095","2026-03-20T03:21:46.410Z",""
"888","تقييم","كيف يتم اعتماد الموارد البشرية لميثاق الأداء؟","يتم اعتماد الموارد البشرية لميثاق الأداء من خلال شاشة خاصة لاعتماد الميثاق في نظام الخدمة الذاتية للموظفين، حيث يقوم المستخدم بإدخال محددات البحث (مثل السنة ومجتمع التقييم) والضغط على زر البحث ليتم عرض جدول يحتوي على بيانات الموظفين المنتمين لمجتمع التقييم. يمكن اعتماد ميثاق الأداء لجميع الموظفين بشكل جماعي أو بشكل فردي حسب الحاجة. كما يمكن للمستخدم الاطلاع على تفاصيل ميثاق الأداء لأي موظف بالضغط على رابط تفاصيل ميثاق الأداء. يُتاح لصاحب الصلاحية اعتماد ميثاق الأداء مباشرة من هذا الجدول. بعد ذلك، يتم إرسال إشعار للمدير الأعلى بأن الميثاق جاهز للاعتماد النهائي. إذا لم يكن هناك مدير مخول، يتم اعتماد الميثاق من المدير المباشر، مع عرض اسم وتاريخ الاعتماد في النظام، ثم استكمال بقية مراحل الاعتماد حسب الإجراءات المعتمدة في النظام.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7839","2026-03-20T03:21:56.273Z",""
"889","تقييم","هل يمكن اعتماد ميثاق الأداء بشكل جماعي؟","نعم، يمكن للمستخدم صاحب الصلاحية اعتماد ميثاق الأداء للموظفين المنتمين لمجتمع التقييم بشكل جماعي أو بشكل فردي، وذلك من خلال تحديد مربع الاختيار على مستوى جميع الموظفين الظاهرين في الجدول والمنتمين لمجتمع التقييم. عند اعتماد الميثاق لجميع الموظفين الذين تم اختيارهم، تصبح حالة الميثاق ""معتمد من الموارد البشرية"".

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","6516","2026-03-20T03:22:04.814Z",""
"890","تقييم","كيف يتم اعتماد الموارد البشرية لتقييم الأداء؟","يتم اعتماد الموارد البشرية لتقييم الأداء من خلال شاشة مخصصة في النظام، حيث يقوم المستخدم بإدخال محددات البحث مثل السنة ومجتمع التقييم، ثم الضغط على زر البحث. بعد ذلك، يعرض النظام جدولاً يحتوي على بيانات الموظفين المنتمين لمجتمع التقييم الذين تم تحديدهم وفقاً لمحددات البحث، مثل: رقم الموظف، اسم الموظف، مسمى الوظيفة، الجهة الإدارية، فترة التقييم، وحالة التقييم.

يمكن للمستخدم الاطلاع على تفاصيل تقييم الأداء لأي موظف عبر الضغط على رابط (تفاصيل التقييم)، ليتم عرض جميع التفاصيل المتعلقة بذلك الموظف. بعد مراجعة هذه التفاصيل، يمكن للمستخدم صاحب الصلاحية الضغط على زر (اعتماد تقييم الأداء لمجتمع التقييم) لاعتماد تقييم الأداء لجميع الموظفين دفعة واحدة. وفي حال لم يتم إدخال تقييم الأداء لجميع الموظفين ضمن المجتمع، سيقوم النظام بتنبيه المستخدم بذلك.

يمكن كذلك اعتماد التقييم بشكل فردي أو جماعي بحسب الحاجة، مع إمكانية رفض التقييم من خلال إدخال سبب الرفض إذا دعت الحاجة لذلك.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","8478","2026-03-20T03:22:15.327Z",""
"891","تقييم","كيف أعرف الموظفين الذين لم يتم إدخال تقييم أداء لهم؟","يمكن معرفة الموظفين الذين لم يتم إدخال تقييم أداء لهم من خلال النظام، حيث يتم تفعيل رابط ""الموظفون الذين لم يتم إدخال تقييم الأداء لهم"" في حال عدم إدخال تقييم الأداء لجميع الموظفين المعرفين في مجتمع التقييم للسنة المختارة. عند الضغط على هذا الرابط، سيتم عرض كشف بيانات الموظفين الذين لا يوجد لهم تقييم أداء وظيفي في السنة المختارة، وتشمل البيانات: مسلسل، رقم الموظف، اسم الموظف، مسمى الوظيفة، الجهة الإدارية، رقم المدير المباشر، اسم المدير المباشر، كما هو موضح في الشكل الخاص بذلك في دليل النظام.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","8112","2026-03-20T03:22:25.480Z",""
"892","تقييم","كيف أعرف التقديرات التي تجاوزت نسب التصنيف المحددة؟","يمكنك معرفة التقديرات التي تجاوزت نسب التصنيف المحددة عبر كشف خاص في النظام، حيث يتم تفعيل رابط ""التقديرات في مجتمع التقييم التي تجاوزت نسب التصنيف المحددة لها"". يعرض هذا الكشف بيانات التقديرات التي تجاوزت النسب المعرفة في السنة المختارة، وتشمل البيانات ما يلي: السنة، تاريخ البداية، تاريخ النهاية، المجتمع، التقدير، نسب التصنيف للتقدير، النسبة الفعلية، ونسبة التجاوز لكل تقدير. يمكنك من خلال هذا الكشف مراجعة تفاصيل كل التقديرات التي تم تجاوز النسب المحددة لها لمعالجتها حسب الإجراءات المتبعة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7210","2026-03-20T03:22:34.722Z",""
"893","تقييم","كيف أعبي التقدير العام للموظف؟","لتعبئة التقدير العام للموظف يجب اتباع الخطوات التالية:

الدخول على شاشة التقدير العام للموظف من قائمة تقييم الأداء الوظيفي.
إدخال محددات البحث المطلوبة (رقم الموظف، السنة)، ثم الضغط على زر البحث.
سيعرض النظام جدولًا ببيانات تقييم الأداء التي حققت محددات البحث، قم بالضغط على زر الاختيار أمام الموظف.
ستظهر لك شاشة فرعية تتضمن بيانات الموظف وتفاصيل التقييم.
قم بتعبئة جميع الحقول في نموذج التقييم.
راجع الوصف التفصيلي لمقياس تقدير الأهداف والجدارات.
اكتب نتيجة التقدير العام كقيمة رقمية وكسور عشرية (قبل التقريب)، وكذلك التقدير بعد التقريب لرقم صحيح.
في حال كان التقدير ""ممتاز"" أو ""غير مرضي"" يجب إدخال المبررات ويمكن إرفاق مرفقات إلكترونية داعمة.
بعد استكمال البيانات والتأكد منها يتم اعتماد التقييم وإرساله.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7210","2026-03-20T03:22:43.955Z",""
"894","تقييم","كيف أدخل نقاط القوة في التقدير العام؟","يمكنك إدخال نقاط القوة في التقدير العام للموظف من خلال شاشة التقدير العام في النظام. عند فتح شاشة التقدير العام، يقوم المستخدم بإدخال نقاط القوة في التقييم والتي تشمل: (مسلسل، وصف نقاط القوة). يمكن أيضاً إدخال النقاط التي تحتاج إلى تطوير، بالإضافة إلى الملاحظات التي يرى المقيم أنها تستدعي الذكر. يتم إظهار أو إخفاء بعض الحقول بناءً على الصلاحيات المحددة في شاشة إعدادات إخفاء وإظهار حقول الدرجة والتقدير. بعد الانتهاء يمكن طباعة التقدير أو اعتماده حسب الصلاحيات وتدرج الاعتماد.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7229","2026-03-20T03:22:53.208Z",""
"895","تقييم","كيف أدخل النقاط التي تحتاج إلى تطوير؟","يقوم المستخدم بإدخال النقاط التي تحتاج إلى تطوير في تقييم الموظف، حيث تشمل بيانات الإدخال: (مسلسل، وصف النقاط التي تحتاج إلى تطوير). يمكن أيضاً إدخال نقاط القوة والملاحظات في نفس نموذج التقييم ويشمل ذلك:


إدخال نقاط القوة (مسلسل، وصف نقاط القوة).
إدخال النقاط التي تحتاج إلى تطوير (مسلسل، وصف النقاط التي تحتاج إلى تطوير).
إدخال الملاحظات (مسلسل، وصف الملاحظة).

ويتم عرض أو إخفاء بعض الحقول وفق الصلاحيات المحددة في شاشة إعدادات إخفاء وإظهار الحقول، حسب علاقة المستخدم بالموظف صاحب التقييم (موظف، مدير مباشر، مدير معتمد، مدير الموارد البشرية).

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7448","2026-03-20T03:23:02.680Z",""
"896","تقييم","كيف أطبع التقدير العام للموظف؟","لطباعة التقدير العام للموظف، يمكنك ذلك بسهولة بالضغط على زر ""طباعة"". يعرض النظام كشف التقدير العام عندما يكون تقييم أداء الموظف معتمد من الموارد البشرية. يُظهر الكشف جميع بيانات التقدير مثل الدرجة قبل التقريب وبعد التقريب والتقدير والتصنيف، وذلك حسب الصلاحيات والإعدادات الممنوحة لك حسب علاقتك بالموظف المعني (مثل كونك الموظف نفسه أو مديره المباشر أو مدير الموارد البشرية).

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7143","2026-03-20T03:23:11.855Z",""
"897","تقييم","كيف أسند تقييم موظف لمدير آخر؟","يمكنك إسناد تقييم موظف لمدير آخر في حال تم نقل الموظف من جهة إدارية إلى جهة أخرى أو تغيّر المدير المباشر للموظف خلال فترة التقييم. يتم ذلك عبر شاشة ""إسناد التقييم"" ضمن النظام. لإتمام عملية الإسناد:


أدخل محددات البحث المطلوبة مثل (رقم حركة الإسناد، اسم الموظف، السنة).
اضغط على زر البحث ليتم عرض جدول يحتوي على بيانات إسناد التقييم المطابقة لمحدداتك.
يعرض الجدول معلومات مثل: رقم الموظف، اسم الموظف، الجهة الإدارية، فترة التقييم، رقم حركة الإسناد، تاريخ حركة الإسناد، وتفاصيل القرار.
يمكنك بعدها إكمال خطوات الإسناد حسب الإجراء المطلوب.

هذه الخاصية تستخدم عادة عند انتقال الموظف أو ترقيته، لتقييمه عن الفترة السابقة من قبل مديره السابق، ثم بدء فترة تقييم جديدة مع مديره الجديد.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7861","2026-03-20T03:23:21.739Z",""
"898","تقييم","ما هي البيانات المطلوبة لإسناد التقييم؟","البيانات المطلوبة لإسناد التقييم تشمل ما يلي:

السنة: يعرض النظام السنة الحالية كقيمة افتراضية ويمكن تعديلها.
رقم الموظف: إدخال رقم الموظف المراد إسناد التقييم له.
جهة العمل الفعلية: يعرض النظام جهة العمل الفعلية للموظف.
مسمى الوظيفة الفعلية: يعرض النظام مسمى الوظيفة الفعلية للموظف.
تاريخ الإسناد: إدخال تاريخ إسناد التقييم.
فترة التقييم الأولى: تحديد فترة التقييم الأولى من تاريخ إلى تاريخ.
فترة التقييم الثانية: تحديد فترة التقييم الثانية من تاريخ إلى تاريخ.
سبب الإسناد: إدخال سبب إسناد التقييم.
نوع القرار الفرعي: يعرض النظام نوع القرار الفرعي المسبب للإسناد.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","8673","2026-03-20T03:23:32.437Z",""
"899","تقييم","ما هو شرط إسناد التقييم؟","شرط إسناد التقييم هو وجود نقل الموظف من جهة إدارية إلى أخرى أو تغيير مهام الموظف خلال الفترة المتبقية من فترة التقييم أو تغير المدير المباشر للموظف. في هذه الحالات، يجب تقييم الموظف عن الفترة السابقة من مديره السابق وتعريف ميثاق جديد وفترة تقييم جديدة بعد نقله أو ترقيته. عند إعداد إسناد التقييم، يجب إدخال رقم الموظف، جهة العمل الفعلية، مسمى الوظيفة الفعلية، تاريخ الإسناد، فترتي التقييم (الأولى والثانية)، سبب الإسناد، ونوع القرار الفرعي المسبب للإسناد.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","6730","2026-03-20T03:23:41.195Z",""
"900","تقييم","كيف أستثني موظف من التقييم؟","لاستثناء موظف من التقييم، يجب اتباع الخطوات التالية من خلال شاشة ""الموظفين المستثنيين من التقييم"" في بوابة الخدمة الذاتية للموظف:


الدخول إلى قائمة تقييم الأداء الوظيفي واختيار ""الموظفين المستثنيين من التقييم"".
الضغط على زر ""جديد"".
تحديد الموظف المراد استثنائه من التقييم من خلال زر ""بحث"".
إدخال سنة التقييم المطلوبة.
إدخال سبب الاستثناء في الحقل المخصص لذلك.
بعد إدخال البيانات المطلوبة، يمكنك حفظ الاستثناء وسيظهر اسم الموظف مع سبب الاستثناء في الجدول المخصص لذلك.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7547","2026-03-20T03:23:50.774Z",""
"901","تقييم","ما هي أسباب استثناء الموظف من التقييم؟","يتم استثناء الموظف من التقييم بواسطة المستخدم من خلال النظام حيث يتم إدخال أسباب الاستثناء بشكل يدوي لكل موظف، دون تحديد أسباب موحدة في النظام. يجب على المستخدم اختيار الموظف المراد استثناؤه وإدخال سبب الاستثناء ضمن الحقول المخصصة لذلك في شاشة الاستثناء. من أمثلة الموظفين الذين قد يتم استثناؤهم من التقييم: الموظفون المطوية قيودهم، وطلبة الامتياز، والموظفون المكلفون من خارج الجهة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7466","2026-03-20T03:24:00.278Z",""
"902","تقييم","كيف أطبع كشف بالموظفين حسب حالة الميثاق والتقييم؟","يمكنك طباعة كشف بالموظفين حسب حالة الميثاق وحالة التقييم باتباع الخطوات التالية:

من شاشة التقارير، اختر التقرير حسب (موظف) أو (جهة إدارية) وحدد الموظف أو الجهة المطلوبة، مع إمكانية اختيار “الكل” لجميع الموظفين أو الجهات التابعة لك.
حدد حالة الميثاق (لا يوجد، جديد، معتمد من المدير المقيم، معتمد من المدير المعتمد، معتمد نهائي - معتمد من الموارد البشرية، أو الكل).
حدد حالة التقييم المطلوبة بالطريقة نفسها.
اختر السنة المراد تكوين التقرير عنها.
اضغط على زر ""بحث"" ليتم عرض بيانات الموظفين حسب المحددات التي أدخلتها (كالرقم الوظيفي، اسم الموظف، الجهة، جهة العمل الفعلية، رقم الجوال، البريد الإلكتروني، اسم المستخدم، المديرين، حالة الموظف، حالة الميثاق، حالة التقييم).
اضغط على زر ""طباعة"" ليتم عرض وتصدير كشف تقييم الأداء الوظيفي.
كما يمكنك تصدير البيانات إلى ملف إكسل عبر زر ""التصدير إلى ملف إكسل"" بعد إدخال محددات الكشف.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","8242","2026-03-20T03:24:10.556Z",""
"903","تقييم","كيف أحدد الكادر الوظيفي في كشف التقييم؟","لتحديد الكادر الوظيفي في كشف التقييم، يمكنك اتباع الخطوات التالية:

عند الدخول إلى شاشة ""كشف بالموظفين حسب حالة الميثاق وحالة التقييم""، ستظهر لك قائمة تحتوي على محددات البحث.
ابحث عن خيار ""الكادر الوظيفي"".
يمكنك من خلال القائمة المنسدلة اختيار الكادر الوظيفي المطلوب الاستعلام عنه، كما يمكنك اختيار ""الكل"" إذا رغبت بإظهار جميع الكوادر الوظيفية.
بعد ذلك، أكمل باقي المحددات واضغط على زر ""بحث"".
سيتم عرض النتائج في جدول بحسب الكادر الوظيفي الذي اخترته مع بقية بيانات التقييم.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","17136","2026-03-20T03:24:29.733Z",""
"904","تقييم","كيف أطبع كشف بالتظلمات على نتائج تقييم الأداء؟","Sorry, I encountered an error. Please try again.","success","22655","2026-03-20T03:24:54.415Z",""
"905","تقييم","كيف أتتبع مراحل الميثاق والتقييم؟","Sorry, I encountered an error. Please try again.","success","2943","2026-03-20T03:24:59.387Z",""
"906","استعلامات","كيف أستعلم عن الراتب المصروف في شهر معين؟","Sorry, I encountered an error. Please try again.","success","13504","2026-03-20T03:25:14.919Z",""
"907","استعلامات","كيف أستعلم عن راتب موظف تابع لي؟","Sorry, I encountered an error. Please try again.","success","13324","2026-03-20T03:25:30.268Z",""
"908","استعلامات","كيف أطبع كشف الراتب الشهري؟","Sorry, I encountered an error. Please try again.","success","13129","2026-03-20T03:25:45.418Z",""
"909","استعلامات","كيف أشوف قائمة الموظفين التابعين لي إدارياً؟","Sorry, I encountered an error. Please try again.","success","15694","2026-03-20T03:26:03.191Z",""
"910","استعلامات","كيف أعرض الموظفين التابعين للوحدات الفرعية؟","Sorry, I encountered an error. Please try again.","success","13354","2026-03-20T03:26:18.582Z",""
"911","استعلامات","كيف أطبع قائمة الموظفين التابعين لي؟","Sorry, I encountered an error. Please try again.","success","2894","2026-03-20T03:26:23.512Z",""
"912","استعلامات","كيف أستعلم عن تقييم الأداء الوظيفي؟","Sorry, I encountered an error. Please try again.","success","2791","2026-03-20T03:26:28.333Z",""
"913","استعلامات","كيف أشاهد تفاصيل تقييم أداء سابق؟","Sorry, I encountered an error. Please try again.","success","13244","2026-03-20T03:26:43.600Z",""
"914","استعلامات","كيف أعرض المرفقات في تقييم الأداء؟","Sorry, I encountered an error. Please try again.","success","13114","2026-03-20T03:26:58.737Z",""
"915","مالية","كيف أستعلم عن حالة أوامر الصرف ومستندات الدفع؟","Sorry, I encountered an error. Please try again.","success","13190","2026-03-20T03:27:13.948Z",""
"916","مالية","كيف أشاهد تفاصيل المبالغ في أوامر الصرف؟","لمشاهدة تفاصيل المبالغ في أوامر الصرف، يمكنك الدخول إلى شاشة ""حالة أوامر الصرف ومستندات الدفع المرتبطة بها"" من قائمة الاستعلامات. بعد ذلك، اختر السنة المالية المطلوبة من القائمة المنسدلة (يتم عرض السنة المالية الحالية افتراضياً ويمكن اختيار سنوات أخرى)، ثم اضغط على زر ""بحث"". ستظهر لك قائمة بأوامر الصرف ومستندات الدفع، وللاطلاع على تفاصيل المبالغ، اضغط على رابط ""تفاصيل المبالغ"" بجانب أمر الصرف المطلوب. سيعرض النظام بيانات تفصيلية عن المبالغ التي تخص الموظف من واقع بيانات تفاصيل المستفيدين في أوامر الصرف، وتشمل بيان المبلغ والتفاصيل المالية ذات الصلة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","10879","2026-03-20T03:27:26.854Z",""
"917","مالية","كيف أطبع كشف أوامر الصرف؟","لطباعة كشف أوامر الصرف، يمكنك اتباع الخطوات التالية:


الدخول إلى النظام والضغط على رابط ""بيانات خاصة بي"" للاطلاع على بيانات أوامر الصرف ومستندات الدفع الخاصة بك.
يمكنك أيضاً اختيار ""الموظفين التابعين لي إدارياً"" للاطلاع على أوامر الصرف لموظف معين.
بعد عرض بيانات أوامر الصرف ومستندات الدفع، قم بالضغط على زر ""طباعة"".
سيعرض النظام شاشة كشف حالة أوامر الصرف ومستندات الدفع المرتبطة بها، ويمكنك طباعتها مباشرة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","6818","2026-03-20T03:27:35.709Z",""
"918","مالية","كيف أستعلم عن حسابات العهد والأمانات والسلف؟","يمكنك الاستعلام عن حسابات العهد والأمانات والسلف من خلال شاشة ""حسابات العهد والأمانات والسلف"" ضمن قائمة الاستعلامات في النظام. تتيح لك هذه الشاشة الاطلاع على جميع بيانات وتفاصيل حسابات العهد والأمانات والسلف الخاصة بك (المستخدم الحالي)، وتشمل:


رقم الموظف ورقم السجل المدني والاسم
جدول العهد والسلف (يتضمن رقم الحساب، رقم القرار وتاريخه، المبلغ الوارد، المسدد، المتبقي، نوع مستند التسديد، الرقم المرجعي، تاريخ المرجع/الحصر، تاريخ اليومية ورقمها)
جدول الأمانات (يتضمن رقم الحساب، نوع المستند، رقم الحصر وتاريخه، نوع الحركة، مبلغ الأمانة، مبلغ الحركة، المتبقي، حالة التسديد)

كما يمكنك من نفس الشاشة الاستعلام عن بيانات حسابات العهد والأمانات والسلف للموظفين التابعين لك إدارياً عن طريق الضغط على رابط ""الموظفين التابعين لي إدارياً""، ثم اختيار الموظف المطلوب لعرض بياناته. يمكنك أيضاً طباعة تفاصيل الحسابات عبر زر ""طباعة"" في نفس الشاشة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","9334","2026-03-20T03:27:47.100Z",""
"919","مالية","ما الفرق بين العهد والأمانات والسلف؟","العهد هي ما يُسلّم للموظف من موجودات عينية ليقوم بالمحافظة عليها واستخدامها في عمله، مثل أجهزة أو أدوات. الأمانات هي مبالغ أو ممتلكات تُستلم بشكل مؤقت ويجب تسليمها لاحقاً، مثل مبالغ محتجزة لضمان أو مستندات لا تعود للموظف نفسه. السُلف هي مبالغ مالية تُعطى للموظف لغرض معين على أن يتم تسويتها لاحقاً بالسداد أو خصمها من مستحقاته.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7028","2026-03-20T03:27:56.164Z",""
"920","مالية","كيف أطبع كشف حسابات العهد؟","لطباعة كشف حسابات العهد والأمانات والسلف:


ادخل إلى شاشة ""حسابات العهد والأمانات والسلف"".
يمكنك الاطلاع على جميع تفاصيل حسابات العهد والأمانات والسلف الخاصة بك أو بالموظفين التابعين لك إداريًا.
لاستعراض بيانات موظف معين، اضغط على رابط ""الموظفين التابعين لي إداريًا"" واختَر الموظف.
بعد ظهور البيانات، اضغط على زر ""طباعة"".
سيقوم النظام بعرض كشف الحساب بصيغة قابلة للطباعة يشمل جميع التفاصيل ذات الصلة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","8455","2026-03-20T03:28:06.644Z",""
"921","عهد","كيف أستعلم عن العهد المسجلة على الموظف/المبنى/الإدارة؟","يمكنك الاستعلام عن العهد المسجلة على الموظف/المبنى/الإدارة من خلال الدخول على بوابة المستودعات، ثم اختيار ""الاستعلام عن عهد""، ثم تحديد البحث حسب الموظف أو الإدارة أو المبنى وستظهر لك كافة العهد المسجلة.

المصدر: [الأسئلة الشائعة]","success","5497","2026-03-20T03:28:14.170Z",""
"922","عهد","كيف أشاهد الأرقام التسلسلية للعهد؟","يمكنك مشاهدة الأرقام التسلسلية للعهد من خلال شاشة ""تفاصيل العهدة"" في النظام، حيث يعرض النظام الرقم المتسلسل للقطعة المقيّدة كعهدة على الموظف الحالي. بمجرد الدخول إلى تفاصيل العهدة، ستجد جدول يحتوي على جميع المعلومات المتعلقة بالعهدة، بما في ذلك الرقم المتسلسل لكل قطعة عهدة مسجلة باسمك أو باسم الموظفين التابعين لك إدارياً. كما يمكنك طباعة كشف بالعهد المسجلة والذي يظهر فيه الأرقام التسلسلية لكل قطعة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7607","2026-03-20T03:28:23.813Z",""
"923","عهد","كيف أطبع كشف العهد المسجلة؟","لطباعة كشف العهد المسجلة:


ادخل إلى النظام المالي الخاص بالعهد.
يمكنك الاطلاع على بيانات العهد المسجلة عليك أو على الموظفين التابعين لك إداريًا من خلال قائمة ""الموظفين التابعين لي إداريًا"".
اختر الموظف المطلوب من القائمة.
ستظهر لك بيانات العهد المسجلة على الموظف المحدد.
اضغط على زر ""طباعة"" ليتم عرض وطباعة كشف العهد المسجلة على الموظف، كما سيتم عرض كشف العهد بتفاصيلها الكاملة حسب النظام.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","6960","2026-03-20T03:28:32.803Z",""
"924","وظائف","كيف أستعلم عن بيان الوظائف التابعة لإدارتي؟","يمكنك الاستعلام عن بيان الوظائف التابعة لإدارتك من خلال الدخول إلى شاشة ""بيان الوظائف التابعة لإدارتي"" في نظام شؤون الموظفين. تتيح لك هذه الشاشة الاطلاع على جميع بيانات وتفاصيل الوظائف التابعة لإدارتك مثل رقم الوظيفة، مرتبة الوظيفة، مسمى الوظيفة، حالة الوظيفة، اسم الموظف الذي يشغل الوظيفة (إذا كانت مشغولة)، تاريخ آخر ترقية، وجهة العمل الفعلية. كما يمكنك طباعة أو حفظ تقرير بهذه البيانات بالضغط على زر ""طباعة"" من نفس الشاشة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","6342","2026-03-20T03:28:41.184Z",""
"925","وظائف","كيف أعرف حالة الوظيفة (مشغولة/شاغرة)؟","يمكن معرفة حالة الوظيفة (مشغولة أو شاغرة) من خلال شاشة بيان الوظائف التابعة لإدارتك في النظام. عند عرض تفاصيل الوظائف، يظهر لك النظام حالة كل وظيفة، فإذا كانت الوظيفة مشغولة يتم عرض اسم الموظف الذي يشغلها، وتظهر أيضاً معلومات مثل تاريخ آخر ترقية وجهة العمل الفعلية. يمكنك كذلك طباعة تقرير ببيانات الوظائف التابعة لإدارتك بالضغط على زر ""طباعة"" لعرض كشف بجميع بيانات الوظائف وحالتها.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","7692","2026-03-20T03:28:50.913Z",""
"926","وظائف","كيف أطبع بيان الوظائف التابعة لي؟","لطباعة بيان الوظائف التابعة لك، يمكنك اتباع الخطوات التالية:


من قائمة الاستعلامات اختر ""بيان الوظائف التابعة لإدارتي"".
ستظهر لك شاشة تحتوي على جميع بيانات وتفاصيل الوظائف التابعة لإدارتك.
في هذه الشاشة يمكنك الاطلاع على كافة الوظائف، مع تفاصيل مثل رقم الوظيفة، مسمى الوظيفة، حالة الوظيفة، تاريخ آخر ترقية، وجهة العمل الفعلية، وغيرها.
يمكنك طباعة التقرير أو حفظه من خلال الضغط على زر ""طباعة"".

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","6990","2026-03-20T03:28:59.930Z",""
"927","مكافآت","كيف أستعلم عن المكافآت والنفقات المصروفة خلال فترة؟","يمكنك الاستعلام عن المكافآت والنفقات المصروفة خلال فترة معينة عبر شاشة ""المكافآت والنفقات المصروفة خلال فترة"" في النظام، حيث تتيح لك هذه الشاشة الاطلاع على جميع بيانات وتفاصيل المكافآت المصروفة لك كموظف. يمكنك تحديد طريقة الاستعلام إما ""خلال فترة"" أو ""اعتباراً من تاريخ"".


إذا اخترت الاستعلام ""خلال فترة"":
قم بإدخال الشهر والسنة التي تبدأ منها فترة الاستعلام.
أدخل الشهر والسنة التي تنتهي عندها فترة الاستعلام.
إذا اخترت ""اعتباراً من تاريخ"":
أدخل التاريخ الذي ترغب في معرفة النفقات والمكافآت التي صرفت ابتدأ منه وحتى التاريخ الحالي.
بعد تحديد الفترة أو التاريخ، اضغط على زر ""بحث"" وستظهر لك تفاصيل القرارات والمبالغ المصروفة.
يمكنك أيضاً طباعة كشف المكافآت والنفقات المصروفة لك أو للموظفين التابعين لك إدارياً من نفس الشاشة.

تعرض لك النتائج تفاصيل مثل رقم القرار، تاريخ القرار، نوع النفقة، اسم النفقة، نسبة وقيمة الصرف، تاريخ البداية والنهاية، وعدد الأيام أو الساعات حسب نوع المكافأة أو النفقة.

المصدر: [دليل المستخدم] - User Manual HPA-part-2of2.pdf","success","8846","2026-03-20T03:29:10.800Z",""
